Type,order day,order hour,order minute,Benefit per order,Latitude,Longitude,Order City,Order Country,Order State,shipping day,shipping hour,shipping minute,Shipping Mode,Late_delivery_risk,Order Status
1.2897167965620522,0.07448665503616402,0.9323637612588269,1.0529900676581425,0.612997427910196,1.0389758520046228,0.11067830200231495,0.8193320451415859,0.9471566032197019,0.42052774996163605,0.27081102586896844,0.9258768835059482,1.0529900676581425,-2.0635055347591695,0.9117728042388912,0
1.2897167965620522,0.9948193863883987,-0.6522442082296995,0.3011997742274861,-0.1876137548072064,-1.179920009209649,0.9016715238070363,-1.1856282191579186,0.6771279396627042,-0.8869285234935296,1.6486164834309365,-0.6519311491084363,0.3011997742274861,-0.22669259658430663,0.9117728042388912,0
-0.6874638970453288,-0.6157628934780119,-0.22007839836919235,-1.3758708803485935,-0.9673838187441175,1.123337652926201,-1.2455324952745008,-0.9340833889506008,-1.348087037014778,-1.6954870083934346,0.041176782941973744,-0.22161986748633147,-1.3758708803485935,0.6917138725031249,0.9117728042388912,0
0.3011264497583616,0.07448665503616402,1.3645295711193342,0.416859819370664,0.18408740837832643,1.2269441416436424,-0.10649029472116156,0.2940472526498337,-1.348087037014778,0.1280704256361385,0.38562814733246575,1.3561881651280532,0.416859819370664,-0.22669259658430663,0.9117728042388912,0
-0.6874638970453288,1.5700273434835454,0.5001979513983197,1.1108200902297314,-0.6829026901540932,-1.1766235893621204,0.9016733234579496,0.4198196677534927,0.6771279396627042,1.4699334431295978,1.7634336048944337,0.49556560188384335,1.1108200902297314,-2.0635055347591695,0.9117728042388912,0
1.2897167965620522,-0.8458460763160707,-1.516575827950714,0.5325198645138419,-0.41915848242789694,-1.177107272600158,0.9016700840863063,0.2422586111365624,0.9471566032197019,0.42052774996163605,-0.5329088243755129,-1.5125537123526462,0.5325198645138419,0.6917138725031249,-1.0967644520114386,0
0.3011264497583616,-0.7308044848970413,0.6442532213518221,-1.3758708803485935,0.29985977468439445,1.0145474240935008,-0.9131021674230327,-0.26083104927807343,1.2171852667766994,-0.16438689868935907,-0.07364033852152359,0.6390026957578784,-1.3758708803485935,0.6917138725031249,0.9117728042388912,0
-0.6874638970453288,-0.8458460763160707,-1.3725205579972115,-1.7228510157781272,0.5205671608871996,0.42927972879718745,-1.543122189986261,0.6713644979608107,0.6771279396627042,-1.0933689877232926,-0.4180917029120156,-1.3691166184786112,-1.7228510157781272,0.6917138725031249,-1.0967644520114386,0
-1.6760542438490194,-0.3856797106399533,-0.6522442082296995,1.689120315945621,0.18096124996267698,-1.1784244744924635,0.9016704440164888,-0.2238391624828796,-1.348087037014778,0.45493449399992986,-0.18845745998502092,-0.6519311491084363,1.689120315945621,-0.22669259658430663,-1.0967644520114386,0
-0.6874638970453288,-0.27063811922092396,1.2204743011658317,-0.21927042891681445,1.3900581705004662,-1.1816010957060377,0.9016711638768539,-0.3644083323046161,0.6771279396627042,-1.2654027079147616,0.38562814733246575,1.2127510712540182,-0.21927042891681445,0.6917138725031249,0.9117728042388912,0
-0.6874638970453288,-0.15559652780189465,0.7883084913053245,1.0529900676581425,0.040804804477466754,0.4577028827737201,-1.5909124459547939,-0.6307499172300115,-0.8080297099007826,-0.49125096705315047,0.041176782941973744,0.7824397896319133,1.0529900676581425,-2.0635055347591695,0.9117728042388912,0
0.3011264497583616,0.76473620355034,-1.6606310979042165,1.1686501128013205,-2.6449889375248268,-1.1773999404859379,0.9016715238070363,-1.1042460682084922,-1.348087037014778,0.45493449399992986,1.0745308761134498,-1.655990806226681,1.1686501128013205,0.6917138725031249,-1.0967644520114386,0
-0.6874638970453288,0.18952824645519334,0.3561426814448173,-0.5662505643463481,1.6954845954050402,-1.1755075484347952,0.9016722436674014,0.878519064013896,-0.5380010463437851,1.022645770631778,0.6152623902594604,0.3521285080098084,-0.5662505643463481,0.6917138725031249,-1.0967644520114386,0
-1.6760542438490194,-1.1909708505731587,-1.2284652880437092,-0.04578036120204759,0.750652942723917,-1.1754657947067757,0.9016751226371315,-1.3261973889796552,0.6771279396627042,0.626968214191399,-0.5329088243755129,-1.2256795246045762,-0.04578036120204759,0.6917138725031249,0.9117728042388912,0
1.2897167965620522,-1.306012441992188,-0.22007839836919235,0.9373300225149646,0.5424503092906471,-1.1824670029860387,0.9016697241561238,-0.2682294266371122,0.812142271441203,-0.1987936427276529,-0.7625430673025075,-0.22161986748633147,0.9373300225149646,0.6917138725031249,0.9117728042388912,0
1.2897167965620522,1.2249025692264572,0.6442532213518221,-0.5662505643463481,0.12604492321296434,0.4478497200486529,-1.5094152425755645,-1.1708314644398412,-1.348087037014778,1.0398491426509249,1.533799361967439,0.6390026957578784,-0.5662505643463481,-0.22669259658430663,-1.0967644520114386,0
-0.6874638970453288,0.3045698378742227,-0.07602312841568994,-1.7228510157781272,0.1873177945342659,0.3827958262223795,-1.5199967134952503,-0.03887972850691055,0.6771279396627042,-1.6782836363742877,0.6152623902594604,-0.0781827736122965,-1.7228510157781272,0.6917138725031249,-1.0967644520114386,0
1.2897167965620522,1.454985752064516,0.9323637612588269,-0.21927042891681445,0.7306454972477984,-0.36289149763122147,0.2528243265600185,-0.03148135114787179,0.6771279396627042,-0.8869285234935296,1.6486164834309365,0.9258768835059482,-0.21927042891681445,-2.0635055347591695,0.9117728042388912,0
-1.6760542438490194,-0.9608876677350999,0.5001979513983197,-0.3349304740599924,-1.3361672338840007,0.2932733097319377,-1.4912009827631083,0.37542940359926014,-0.8080297099007826,0.5753580981339582,-0.7625430673025075,0.49556560188384335,-0.3349304740599924,0.6917138725031249,-1.0967644520114386,0
-0.6874638970453288,1.3399441606454867,-0.796299478183202,0.416859819370664,0.6811478636060101,0.6450557885238062,-1.4004881420850004,1.1004703847850588,-0.5380010463437851,0.9882390265934843,1.533799361967439,-0.7953682429824713,0.416859819370664,0.6917138725031249,-1.0967644520114386,0
-1.6760542438490194,0.9948193863883987,1.0764190312123294,-1.5493609480633603,-0.024532076618943112,-0.3960935328783977,-0.5667558810945991,0.8563239319367797,-0.5380010463437851,0.9882390265934843,1.189347997576947,1.0693139773799831,-1.5493609480633603,0.6917138725031249,-1.0967644520114386,0
